"number","title","pageid","namespace","length","touched"
"13837","12th-century_German_philosophers","67492646","Category","192","20210426160607"
"13838","13th-century_German_philosophers","67492647","Category","192","20210424234859"
"13839","14th-century_German_philosophers","67492648","Category","192","20210424234912"
"13840","15th-century_Spanish_philosophers","67494446","Category","195","20210425054600"
"13841","14th-century_Spanish_philosophers","67494447","Category","195","20210425054610"
"13842","13th-century_Spanish_philosophers","67494449","Category","195","20210425054619"
"13843","12th-century_Spanish_philosophers","67494450","Category","195","20210425054629"
"13844","11th-century_Spanish_philosophers","67494451","Category","195","20210425054638"
"13845","10th-century_Spanish_philosophers","67494453","Category","195","20210425054650"
"13846","15th-century_French_philosophers","67494555","Category","194","20210425060346"
"13847","14th-century_French_philosophers","67494556","Category","194","20210425060358"
"13848","13th-century_French_philosophers","67494560","Category","194","20210425060411"
"13849","12th-century_French_philosophers","67494561","Category","194","20210425060421"
"13850","11th-century_French_philosophers","67494562","Category","194","20210425060431"
"13851","10th-century_French_philosophers","67494563","Category","194","20210425060442"
"13852","9th-century_French_philosophers","67494577","Category","192","20210425060718"
"13853","Time_in_the_Marshall_Islands","67498014","Category","134","20211005010626"
"13854","Time_in_the_Federated_States_of_Micronesia","67499525","Category","157","20211005010621"
"13855","18th-century_Dutch_political_philosophers","67503019","Category","130","20210426072650"
"13856","18th-century_English_philosophers","67503655","Category","309","20210904172733"
"13857","Asymmetric_board_games","67508701","Category","129","20210426210110"
"13858","History_of_measurement","67516750","Category","68","20210427191036"
"13859","19th-century_Austrian_philosophers","67549753","Category","220","20210501185317"
"13860","18th-century_Austrian_philosophers","67549756","Category","220","20210501185331"
"13861","16th-century_Dutch_philosophers","67549809","Category","233","20210501190412"
"13862","15th-century_Dutch_philosophers","67549825","Category","261","20210505223913"
"13863","18th-century_Swiss_philosophers","67549852","Category","202","20210501191036"
"13864","18th-century_Danish_philosophers","67549898","Category","205","20210501191713"
"13865","19th-century_Finnish_philosophers","67549910","Category","217","20210501192034"
"13866","19th-century_Polish_philosophers","67549918","Category","270","20210501192245"
"13867","19th-century_Japanese_philosophers","67549979","Category","211","20210501193231"
"13868","18th-century_Japanese_philosophers","67549981","Category","211","20210501193245"
"13869","17th-century_Japanese_philosophers","67549982","Category","211","20210501193256"
"13870","16th-century_Japanese_philosophers","67549987","Category","211","20210501193322"
"13871","20th-century_Vietnamese_philosophers","67550180","Category","217","20210501200824"
"13872","19th-century_Vietnamese_philosophers","67550182","Category","203","20210504175826"
"13873","18th-century_Vietnamese_philosophers","67550185","Category","203","20210504175628"
"13874","14th-century_Vietnamese_philosophers","67550247","Category","203","20210505124906"
"13875","13th-century_Vietnamese_philosophers","67550264","Category","203","20210505125054"
"13876","15th-century_Vietnamese_philosophers","67550290","Category","203","20210505124949"
"13877","17th-century_Vietnamese_philosophers","67550300","Category","203","20210505125026"
"13878","16th-century_Vietnamese_philosophers","67550336","Category","203","20210504191947"
"13879","19th-century_Czech_philosophers","67550396","Category","202","20210501204608"
"13880","Czech_philosophers_by_century","67550442","Category","212","20210501205343"
"13881","Vietnamese_philosophers_by_century","67550448","Category","227","20210501205421"
"13882","Lag_BaOmer","67551413","Category","203","20210501233834"
"13883","Time_in_Croatia","67552753","Category","99","20211005010520"
"13884","Time_in_Austria","67555816","Category","136","20211005010505"
"13885","8th-century_BC_philosophers","67556589","Category","356","20210502154644"
"13886","Centre-right_parties","67566289","Category","104","20210503162718"
"13887","Centre-left_parties","67566536","Category","96","20220303150947"
"13888","Historians_of_Catharism","67568387","Category","88","20210503194239"
"13889","Time_in_Andorra","67574222","Category","99","20211005010503"
"13890","Time_in_Montenegro","67574223","Category","108","20211005010550"
"13891","Time_in_Albania","67574230","Category","99","20211005010501"
"13892","Socrealist_literature","67576419","Category","231","20210504170606"
"13893","Time_in_Slovenia","67579696","Category","102","20211005010604"
"13894","Time_in_North_Macedonia","67580303","Category","123","20211005010557"
"13895","Time_in_San_Marino","67589356","Category","108","20211005010602"
"13896","Time_in_Monaco","67589358","Category","96","20211005010548"
"13897","Time_in_Iceland","67589359","Category","99","20211005010535"
"13898","Time_in_Bulgaria","67589360","Category","102","20211005010514"
"13899","Works_about_globalism","67591319","Category","83","20210701151006"
"13900","Data_activism","67593480","Category","120","20210723225443"
"13901","History_of_Tibetan_Buddhism","67597630","Category","123","20210506203752"
"13902","Time_in_Moldova","67603867","Category","70","20210507152957"
"13903","Time_in_Lithuania","67603929","Category","74","20210507153925"
"13904","Time_in_Luxembourg","67605265","Category","108","20211005010546"
"13905","Unauthorized_albums","67609138","Category","260","20210925181606"
"13906","15th-century_Greek_philosophers","67610251","Category","257","20210508105552"
"13907","14th-century_Greek_philosophers","67610272","Category","257","20210508105906"
"13908","17th-century_Greek_philosophers","67611037","Category","257","20210508121124"
"13909","16th-century_Greek_philosophers","67611158","Category","257","20210508124108"
"13910","13th-century_Greek_philosophers","67611316","Category","257","20210508130836"
"13911","6th-century_Greek_philosophers","67611345","Category","233","20220326221724"
"13912","11th-century_Greek_philosophers","67611363","Category","257","20210508131636"
"13913","9th-century_Greek_philosophers","67611494","Category","254","20210508133357"
"13914","10th-century_Greek_philosophers","67611671","Category","257","20210508140538"
"13915","12th-century_Greek_philosophers","67611724","Category","257","20210508141800"
"13916","Time_in_Kosovo","67621454","Category","96","20210509173851"
"13917","Thorstein_Veblen","67624374","Category","232","20220819174009"
"13918","Time_in_Abkhazia","67624512","Category","102","20211005010458"
"13919","Data_and_information_organizations","67642137","Category","108","20210512010409"
"13920","Government_information_organizations","67642171","Category","143","20210512010857"
"13921","Geographic_data_and_information_by_country","67642251","Category","193","20210529170024"
"13922","Works_about_Falangism","67642735","Category","215","20210512025610"
"13923","Falangist_works","67642764","Category","326","20210512030434"
"13924","Geographic_data_and_information_regulation","67643248","Category","111","20210512045108"
"13925","Discrimination_by_type","67644433","Category","85","20210512091050"
"13926","Postmodern_novel_stubs","67645070","Category","238","20210512142119"
"13927","Postmodernism_stubs","67646121","Category","239","20210512175620"
"13928","Firefighting_medals_and_awards","67647013","Category","149","20210528033139"
"13929","Aesthetics_stubs","67647912","Category","181","20210512190257"
"13930","Non-fungible_token","67679635","Category","152","20220318183119"
"13931","Cheating_in_science","67679711","Category","128","20210516155447"
"13932","Cheating_in_business","67679769","Category","94","20210516135739"
"13933","Ethically_disputed_business_practices_towards_animals","67680003","Category","160","20210516143544"
"13934","Ethically_disputed_research_practices_towards_animals","67680568","Category","168","20210518040335"
"13935","Gnosticism_and_other_religions","67687333","Category","166","20210517113124"
"13936","Hard_currency_shops_in_socialist_countries","67699038","Category","44","20210519035206"
"13937","Michigan_Silverites","67701228","Category","77","20210518193323"
"13938","Criticism_stubs","67703642","Category","219","20210519011554"
"13939","Control_of_demographics","67707064","Category","206","20210529132428"
"13940","Time_in_Liechtenstein","67713639","Category","117","20211005010544"
"13941","Buddhism_in_Uzbekistan","67719795","Category","204","20210520190324"
"13942","Humeanism","67725397","Category","237","20210521115702"
"13943","Madhva_Brahmins","67732923","Category","148","20210526223129"
"13944","Collective_leadership","67740051","Category","75","20210830232653"
"13945","Hindu_spiritual_teachers","67748448","Category","90","20210727144607"
"13946","Junior_Pan_American_Games","67752356","Category","328","20210524165127"
"13947","17th-century_Dutch_Roman_Catholic_theologians","67755124","Category","160","20210524223454"
"13948","Ethics_book_stubs","67756117","Category","190","20210525012709"
"13949","Political_philosophy_book_stubs","67756548","Category","324","20210525160118"
"13950","Holiness_pacifism","67760005","Category","319","20210526154808"
"13951","Political_philosophy_stubs","67761309","Category","208","20210525160249"
"13952","Social_philosophy_journals","67761553","Category","267","20211226022533"
"13953","Critical_theory_stubs","67762219","Category","217","20210525184122"
"13954","Epistemology_books","67779697","Category","180","20210822120518"
"13955","Epistemology_journals","67779730","Category","78","20210527181539"
"13956","19th-century_Hindu_philosophers_and_theologians","67793276","Category","216","20210617205942"
"13957","20th-century_Hindu_philosophers_and_theologians","67793288","Category","216","20210617205956"
"13958","Religiously_motivated_violence","67795985","Category","108","20210529164001"
"13959","Postminimalist_artists","67796450","Category","89","20210531091652"
"13960","Neo-Confucian_scholars","67800599","Category","65","20210530073048"
"13961","False_Dmitrys","67801712","Category","210","20220810070246"
"13962","16th-century_Hindu_philosophers_and_theologians","67802109","Category","216","20210617205836"
"13963","18th-century_Hindu_philosophers_and_theologians","67802121","Category","216","20210617205846"
